,Date,Timestamp,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,ethereum,Total,ethereum,ethereum,ethereum,ethereum,Total,Total,Total,Total,Total,ethereum,ethereum,ethereum,ethereum,Total,Total,Total,Total,Total
,,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,WETH,USDC,SAI,DAI,UNKNOWN (0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359),WETH,USDC,DAI,SAI,WETH,USDC,SAI,DAI,UNKNOWN (0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359),WETH,USDC,DAI,SAI
,19/08/2021,1629331200,,368413016.72984445,,,,,,104832221.23615286,248862169.967804,14718317.943586763,307.5823007876289,,,,,,33713.85517022286,248862169.967804,14572592.02335323,20.275695503469276
,20/08/2021,1629417600,,392211123.49052924,,,,,,111554127.79355405,266216866.06874138,14439799.337154064,330.2910797515145,,,,,,34199.12559966708,266330056.342687,14444363.756100992,20.275695503469276
,21/08/2021,1629504000,,390528893.87910414,,,,,,112556685.16389002,262312150.4427714,15659715.004917827,343.2675248737348,,,,,,34613.44267637508,262924238.068996,15659715.004917827,20.275695503469276
,22/08/2021,1629590400,,388541616.3246535,,,,,,110441243.13703653,262201432.630951,15898606.615961013,333.94070494213895,,,,,,34208.43342286046,262201432.630951,15741194.66926833,20.275695503469276
,23/08/2021,1629676800,,393907173.2780799,,,,,,116001591.52252857,263312829.91196078,14592406.142982226,345.7006083341512,,,,,,34781.625815566535,263349435.483493,14592406.142982226,20.275695503469276
,24/08/2021,1629763200,,392854434.02518135,,,,,,110773875.45109867,267202981.808891,14877231.064583352,345.7006083341512,,,,,,34442.1497999517,267202981.808891,14877231.064583352,20.275695503469276
,25/08/2021,1629849600,,409902851.3333518,,,,,,110038993.57405661,285382476.009311,14481036.049375836,345.7006083341512,,,,,,34231.964925931665,285382476.009311,14481036.049375836,20.275695503469276
,26/08/2021,1629936000,,413240153.7852003,,,,,,103165670.14452216,296586408.427857,13487754.856832225,320.35598895481456,,,,,,33009.6342596989,296586408.427857,13490560.893498072,20.275695503469276
,27/08/2021,1630022400,,426941070.89039147,,,,,,108984288.54276787,305761627.1527576,12194834.838877067,320.35598895481456,,,,,,33293.60595545586,306086691.218832,12194834.838877067,20.275695503469276
,28/08/2021,1630108800,,428567732.39460325,,,,,,108143645.53776707,307863617.000813,12560149.500034198,320.35598895481456,,,,,,33413.24729658651,307863617.000813,12560149.500034198,20.275695503469276
,29/08/2021,1630195200,,434699863.02122086,,,,,,108444182.29392776,313699472.306243,12555888.065061137,320.35598895481456,,,,,,33384.08138639191,313699472.306243,12556654.020956416,20.275695503469276
,30/08/2021,1630281600,,424112179.3712207,,,,,,102241832.9747538,310227136.752293,11642882.597205447,327.0469684709594,,,,,,31252.470739467703,310227136.752293,11668202.596840592,20.275695503469276
,31/08/2021,1630368000,,420535981.0482397,,,,,,105035460.98384057,304646940.087024,10853229.207842931,350.7695322100185,,,,,,30749.796090485295,304646940.087024,10853229.207842931,20.275695503469276
,01/09/2021,1630454400,,441878253.1157591,,,,,,116211516.15048344,315119497.062623,10546869.465695752,370.43695684838366,,,,,,30763.482480975505,315119497.062623,10546869.465695752,20.275695503469276
,02/09/2021,1630540800,,436659939.0546583,,,,,,116557150.75301138,309430447.0983807,10671960.425704708,380.777561555153,,,,,,30722.656602926152,309939988.439375,10673550.784771638,20.275695503469276
,03/09/2021,1630627200,,433839411.8567739,,,,,,119383512.86123246,303495536.013273,10959961.320740554,401.66152792372634,,,,,,30768.86731251529,303495536.013273,10972052.522620482,20.275695503469276
,04/09/2021,1630713600,,434105592.1259216,,,,,,118946466.86326967,302172966.3341151,12985757.26700895,401.66152792372634,,,,,,30651.881909639247,302175988.093996,13007466.728979617,20.275695503469276
,05/09/2021,1630800000,,433733048.74732435,,,,,,119970527.99741971,300905848.75804216,12856278.64336973,393.3484927673039,,,,,,30479.46525819139,301172687.759397,12860844.243076023,20.275695503469276
,06/09/2021,1630886400,,432474810.5673803,,,,,,124935332.2769815,294678240.69883,12860844.243076023,393.3484927673039,,,,,,31708.34850461697,294678240.69883,12860844.243076023,20.275695503469276
,07/09/2021,1630972800,,425060394.31054604,,,,,,101348565.31741764,307624366.038447,16087069.606188584,393.3484927673039,,,,,,29600.328665386733,307624366.038447,16087069.606188584,20.275695503469276
,08/09/2021,1631059200,,422079969.35611516,,,,,,103642612.04906255,302483227.085876,15953736.872683845,393.3484927673039,,,,,,29242.384037588254,302483227.085876,15953736.872683845,20.275695503469276
,09/09/2021,1631145600,,379554887.27989864,,,,,,104199153.78893526,259644855.835967,15710524.65513762,352.9998587154001,,,,,,29364.695511824957,259644855.835967,15710524.65513762,20.275695503469276
,10/09/2021,1631232000,,436558678.55810463,,,,,,87415297.4992867,333068427.596497,16074600.462462213,352.9998587154001,,,,,,27353.780669608102,333068427.596497,16110704.551361816,20.275695503469276
,11/09/2021,1631318400,,447616636.5173521,,,,,,89255935.59090208,342396107.35245,15964240.574141284,352.9998587154001,,,,,,27313.35146683663,342396107.35245,15964240.574141284,20.275695503469276
,12/09/2021,1631404800,,453306091.84039915,,,,,,90985174.16420442,346434090.259378,15886471.578360653,355.8384560858858,,,,,,27178.981597190974,346434090.259378,15729179.780555101,20.275695503469276
,13/09/2021,1631491200,,458596671.1870401,,,,,,89141447.11248502,353649294.142231,15805582.609660067,347.3226639744287,,,,,,27144.08516188593,353649294.142231,15805582.609660067,20.275695503469276
,14/09/2021,1631577600,,469218465.4681855,,,,,,93936336.09134103,359275216.544423,16006562.873917056,349.95850438987975,,,,,,27444.777018219625,359275216.544423,16006562.873917056,20.275695503469276
,15/09/2021,1631664000,,488266927.07545245,,,,,,103043960.4693024,369161396.784857,16061199.992607068,369.82868598327957,,,,,,27550.60878764933,369161396.784857,15902178.210502047,20.275695503469276
,16/09/2021,1631750400,,501232352.70593816,,,,,,97892495.49482338,387654014.645797,15685466.045652254,376.51966549942443,,,,,,27449.085052371312,387654014.645797,15685466.045652254,20.275695503469276
,17/09/2021,1631836800,,504060730.42761576,,,,,,93635902.18367426,394972682.350322,15451770.387738768,375.50588072425097,,,,,,27429.60739837192,394972682.350322,15451770.387738768,20.275695503469276
,18/09/2021,1631923200,,520461154.3766914,,,,,,93042088.95501114,411969884.549532,15448808.204864923,372.66728335376524,,,,,,27106.927480985996,411969884.549532,15448808.204864923,20.275695503469276
,19/09/2021,1632009600,,524822516.3084263,,,,,,88577709.0751065,420808559.174957,15435874.985565586,373.0727972638347,,,,,,26704.726682536715,420808559.174957,15435874.985565586,20.275695503469276
,20/09/2021,1632096000,,526811250.3295874,,,,,,81058019.02739525,430494606.954065,15258298.112186467,326.2359406508206,,,,,,26625.285451121814,430494606.954065,15258298.112186467,20.275695503469276
,21/09/2021,1632182400,,525827360.15428597,,,,,,75958331.90656468,434876022.221945,14992710.811649764,295.21412653051266,,,,,,27602.542246540404,434876022.221945,14992710.811649764,20.275695503469276
,22/09/2021,1632268800,,537561376.0451572,,,,,,84236517.86802264,438939614.966975,14384922.245899823,320.96425981991865,,,,,,27532.32268406224,438939614.966975,14384922.245899823,20.275695503469276
,23/09/2021,1632355200,,554509885.7965138,,,,,,86810794.06575872,453290851.024098,14407913.456931666,327.24972542599414,,,,,,27599.90019036436,453290851.024098,14407913.456931666,20.275695503469276
,24/09/2021,1632441600,,558882974.6046557,,,,,,82087177.47830467,463300536.616062,13494951.508689618,309.00159947287176,,,,,,27664.11578223311,463300536.616062,13494951.508689618,20.275695503469276
,25/09/2021,1632528000,,564485643.7024595,,,,,,84629039.77840492,467066548.305332,12789746.617123023,309.00159947287176,,,,,,28922.326039754527,467066548.305332,12789746.617123023,20.275695503469276
,26/09/2021,1632614400,,596943637.041826,,,,,,90400281.59578343,493400954.773397,13142084.169038774,316.5036068091554,,,,,,29694.73695136629,493754482.983213,13142084.169038774,20.275695503469276
,27/09/2021,1632700800,,618916315.269561,,,,,,88996387.34838033,516761323.79834396,13158287.01095907,317.11187767425946,,,,,,29653.00818602198,518411427.371668,13205350.88150074,20.275695503469276
,28/09/2021,1632787200,,640516993.5020525,,,,,,84133064.07808602,543253905.154855,13129713.03718556,311.2319259782534,,,,,,29568.305139589796,543253905.154855,13197150.476118525,20.275695503469276
,29/09/2021,1632873600,,662854023.3023775,,,,,,82954386.25781216,566711892.687806,13187432.313805444,312.04295379839215,,,,,,29211.862402610142,566711892.687806,13187432.313805444,20.275695503469276
,30/09/2021,1632960000,,693916346.7615143,,,,,,87651671.28375609,593228888.155731,13035475.279073479,312.04295379839215,,,,,,29178.027943714307,593228888.155731,13035475.279073479,20.275695503469276
,01/10/2021,1633046400,,732370699.4647268,,,,,,97574451.26003888,623807252.048816,10988684.112918146,312.04295379839215,,,,,,29631.31880533834,623807252.048816,10988684.112918146,20.275695503469276
,02/10/2021,1633132800,,747048977.4499574,,,,,,101371165.8331968,635031859.2610061,10645640.312800705,312.04295379839215,,,,,,29626.57149756017,635042654.986141,10645640.312800705,20.275695503469276
,03/10/2021,1633219200,,766201046.2113031,,,,,,101684271.5008867,653805995.071593,10710467.595869591,312.04295379839215,,,,,,29669.86700500605,653805995.071593,10710467.595869591,20.275695503469276
,04/10/2021,1633305600,,793922248.124643,,,,,,102151972.13234663,682145488.14509,9624450.459633134,337.38757317772877,,,,,,29944.208445289965,682145488.14509,9624450.459633134,20.275695503469276
,05/10/2021,1633392000,,818016687.6905394,,,,,,105531908.5707277,702858916.477079,9625525.2551594,337.38757317772877,,,,,,29966.35372059009,702858916.477079,9625525.2551594,20.275695503469276
,06/10/2021,1633478400,,819247074.4125673,,,,,,105748767.8180933,703884645.371328,9613323.835572798,337.38757317772877,,,,,,30008.248552945184,703884645.371328,9613323.835572798,20.275695503469276
,07/10/2021,1633564800,,851556293.2570086,,,,,,107852531.58173458,734216285.1726865,9487139.11501429,337.38757317772877,,,,,,30204.616865944663,735584472.291148,9503818.31615915,20.275695503469276
,08/10/2021,1633651200,,859590319.541137,,,,,,102154957.96499217,749338275.66516,8096728.450473163,357.4605117261633,,,,,,28724.017614571963,749338275.66516,8096728.450473163,20.275695503469276
,09/10/2021,1633737600,,867080289.2552583,,,,,,102459849.65088148,753537016.362377,11083055.035369473,368.2066303430021,,,,,,28721.557921393047,753537016.362377,11083055.035369473,20.275695503469276
,10/10/2021,1633824000,,878750226.4751078,,,,,,99579258.5140834,767379331.757806,11791263.738692056,372.46452639873064,,,,,,27868.135696298137,767379331.757806,11791263.738692056,20.275695503469276
,11/10/2021,1633910400,,869103380.7909535,,,,,,95467163.5011136,761895942.498836,11739902.326477526,372.46452639873064,,,,,,27853.04971834341,761895942.498836,11739902.326477526,20.275695503469276
,12/10/2021,1633996800,,884135478.0107139,,,,,,97529757.91341914,774492077.07654,12113270.556228383,372.46452639873064,,,,,,27775.88931578788,774492077.07654,12113270.556228383,20.275695503469276
,13/10/2021,1634083200,,903538173.5490272,,,,,,97264492.77901872,794264217.001846,12009091.303636111,372.46452639873064,,,,,,27742.771633005334,794264217.001846,12009091.303636111,20.275695503469276
,14/10/2021,1634169600,,927337358.2293624,,,,,,95561183.98521188,820942071.226225,10833732.98648254,370.0314429383143,,,,,,26485.328480857377,820942071.226225,10833732.98648254,20.275695503469276
,15/10/2021,1634256000,,960249655.9459414,,,,,,95885516.3061295,854625099.566988,9738650.779470231,389.2933536666101,,,,,,25272.73540434037,854625099.566988,9738650.779470231,20.275695503469276
,16/10/2021,1634342400,,972372341.079927,,,,,,96237087.42871583,866448546.355987,9686318.001870576,389.2933536666101,,,,,,24854.683877984146,866448546.355987,9686318.001870576,20.275695503469276
,17/10/2021,1634428800,,982940334.2838373,,,,,,93213209.67204599,880163975.251271,9562735.533575075,413.82694522580795,,,,,,24305.604795777366,880163975.251271,9562735.533575075,20.275695503469276
,18/10/2021,1634515200,,990374055.267779,,,,,,93398742.47323897,887468387.956552,9506511.011042776,413.82694522580795,,,,,,24248.391633215804,887468387.956552,9506511.011042776,20.275695503469276
,19/10/2021,1634601600,,944472559.8677,,,,,,91202030.86135529,844613976.535643,8656138.643756455,413.82694522580795,,,,,,24226.413869673106,844613976.535643,8656138.643756455,20.275695503469276
,20/10/2021,1634688000,,949006135.0062573,,,,,,94105691.22491811,846285994.475686,8614046.02206964,403.2835835640039,,,,,,24194.617659439085,846285994.475686,8616708.585022412,20.275695503469276
,21/10/2021,1634774400,,993284557.342391,,,,,,99400633.6327387,885374929.213792,8508572.558636924,421.9372234271956,,,,,,23907.60122970361,885374929.213792,8508572.558636924,20.275695503469276
,22/10/2021,1634860800,,1010888566.3986175,,,,,,97922056.24283348,904555972.893892,8410117.149481094,420.1124108318834,,,,,,23852.826920300657,904555972.893892,8410117.149481094,20.275695503469276
,23/10/2021,1634947200,,1009581949.9674745,,,,,,94166788.54294313,907107576.359022,8307162.52001496,422.5454942922997,,,,,,23813.107023030778,907107576.359022,8307162.52001496,20.275695503469276
,24/10/2021,1635033600,,1020226884.8629165,,,,,,98666335.44381554,912965761.2916759,8594357.877166433,430.250258583618,,,,,,23784.935754860588,903926496.328392,8509265.22491726,20.275695503469276
,25/10/2021,1635120000,,1074429823.239025,,,,,,97786099.13834696,966987983.8453463,9655306.355448004,433.8998837742425,,,,,,23761.943200966885,957413845.391432,9655306.355448004,20.275695503469276
,26/10/2021,1635206400,,1032619042.5684874,,,,,,92013973.31093363,931819257.443726,8785372.642263206,439.1715646051445,,,,,,21621.70426257302,931819257.443726,8785372.642263206,20.275695503469276
,27/10/2021,1635292800,,1005016014.0175285,,,,,,89321402.94452342,907048859.053671,8645305.143005239,446.87632889646284,,,,,,21441.750971494686,907048859.053671,8645305.143005239,20.275695503469276
,28/10/2021,1635379200,,1122739252.6150146,,,,,,81330871.11363949,1033780774.1739589,7627160.451087239,446.87632889646284,,,,,,20608.876726545583,1034770014.307637,7640470.150088694,20.275695503469276
,29/10/2021,1635465600,,1122865037.3119078,,,,,,87615077.92961948,1027914213.917217,7335298.588742472,446.87632889646284,,,,,,20426.47569402383,1017736845.462591,7335298.588742472,20.275695503469276
,30/10/2021,1635552000,,1107156122.1102812,,,,,,76589987.67213145,1021436692.079729,9129422.08272541,20.275695503469276,,,,,,17472.535941354745,1021436692.079729,9129422.08272541,20.275695503469276
,31/10/2021,1635638400,,1099056664.239567,,,,,,67454866.69477694,1022655380.703715,8946396.565379692,20.275695503469276,,,,,,15401.639076191384,1022655380.703715,8946396.565379692,20.275695503469276
,01/11/2021,1635724800,,1087125376.1811802,,,,,,55825275.89438553,1021859189.2349181,9440890.807851695,20.244024867092858,,,,,,12982.350577403155,1021884736.353327,9445670.317032114,20.275695503469276
,02/11/2021,1635811200,,1080973886.8420963,,,,,,52243312.7980494,1016770978.118246,11959575.650105584,20.275695503469276,,,,,,12093.107504253243,1016770978.118246,11959575.650105584,20.275695503469276
,03/11/2021,1635897600,,1080453790.4447994,,,,,,51889961.37480878,1017001721.547039,11562087.247256106,20.275695503469276,,,,,,11325.754023124893,1017001721.547039,11562087.247256106,20.275695503469276
,04/11/2021,1635984000,,1079444713.7878616,,,,,,51858301.35230006,1016938577.5711153,10647814.588750793,20.275695503469276,,,,,,11321.265366905296,1019823658.701582,10647814.588750793,20.275695503469276
,05/11/2021,1636070400,,1066091743.1254001,,,,,,49621642.8420609,1007697249.966326,8772830.041317677,20.275695503469276,,,,,,10945.524073413513,1007697249.966326,8772830.041317677,20.275695503469276
,06/11/2021,1636156800,,1057098876.8549144,,,,,,48905639.92837527,999503621.818689,8689594.832154727,20.275695503469276,,,,,,10891.008923000152,999503621.818689,8689594.832154727,20.275695503469276
,07/11/2021,1636243200,,1038952346.5850747,,,,,,42398525.76720563,987781635.2117857,8772165.330387877,20.275695503469276,,,,,,9338.409236361515,978001619.02157,8772165.330387877,20.275695503469276
,08/11/2021,1636329600,,1025277302.3507981,,,,,,43677555.09349174,972834300.510965,8765426.267888885,20.47845245850397,,,,,,9312.752680869355,972834300.510965,8765426.267888885,20.275695503469276
,09/11/2021,1636416000,,1043009758.0825306,,,,,,44055534.86870784,990206236.232616,8747966.70551132,20.275695503469276,,,,,,9148.104860596211,990206236.232616,8747966.70551132,20.275695503469276
,10/11/2021,1636502400,,1038888645.8657705,,,,,,42812248.087832004,987081338.2251797,8995039.27706326,20.275695503469276,,,,,,9013.104860596211,988078309.239202,8995039.27706326,20.275695503469276
,11/11/2021,1636588800,,1038465274.9572746,,,,,,38519531.43901946,989840192.243782,10105530.998777574,20.275695503469276,,,,,,8329.95217334371,989840192.243782,10105530.998777574,20.275695503469276
,12/11/2021,1636675200,,1026333287.3462875,,,,,,39432236.78775918,976875332.46659,10025697.613485841,20.47845245850397,,,,,,8316.949286520721,976875332.46659,10025697.613485841,20.275695503469276
,13/11/2021,1636761600,,1027065536.422686,,,,,,38987371.00324594,977978921.366755,10099223.776989536,20.275695503469276,,,,,,8315.514097921501,977978921.366755,9999231.462365877,20.275695503469276
,14/11/2021,1636848000,,1021745432.4612046,,,,,,37668074.95448442,974325409.353695,9751927.877329687,20.275695503469276,,,,,,8087.39100239487,974325409.353695,9751927.877329687,20.275695503469276
,15/11/2021,1636934400,,1025629330.433216,,,,,,37577877.13718902,978133183.198697,9918249.21336365,20.883966368573354,,,,,,7997.419981311844,978133183.198697,9918249.21336365,20.275695503469276
,16/11/2021,1637020800,,1032177655.5473891,,,,,,35563555.84912107,986961696.028727,9652383.393845487,20.275695503469276,,,,,,7909.30470221222,986961696.028727,9652383.393845487,20.275695503469276
,17/11/2021,1637107200,,1030993626.0956413,,,,,,32964955.96581574,989122795.509871,8905854.376416206,20.243538250400775,,,,,,7847.771355135813,989122795.509871,8905854.376416206,20.275695503469276
,18/11/2021,1637193600,,1040965284.9492666,,,,,,33847606.619715944,998214809.0712546,8902848.982600467,20.275695503469276,,,,,,7802.583360930369,988331494.129955,8902848.982600467,20.275695503469276
,19/11/2021,1637280000,,1027052657.3486243,,,,,,31529965.385943823,986706579.802188,8816091.884796979,20.275695503469276,,,,,,7776.958026072156,986706579.802188,8816091.884796979,20.275695503469276
,20/11/2021,1637366400,,1039058576.1783824,,,,,,33714512.89546749,996439790.0008175,8904252.80364495,20.47845245850397,,,,,,7776.958026072156,986574049.50576,8816091.884796979,20.275695503469276
,21/11/2021,1637452800,,1033880888.2693386,,,,,,32377939.004911814,992634536.0290399,8868392.756934484,20.47845245850397,,,,,,7304.7829305622,982806471.315881,8780586.888053944,20.275695503469276
,22/11/2021,1637539200,,1023651675.1125478,,,,,,31682060.225046124,983551581.315841,8418013.295965137,20.275695503469276,,,,,,7302.0328720028865,983551581.315841,8418013.295965137,20.275695503469276
,23/11/2021,1637625600,,1042222980.2809261,,,,,,30075502.477412656,1003852056.719739,8295400.808078953,20.275695503469276,,,,,,7301.952854915754,1003852056.719739,8295400.808078953,20.275695503469276
,24/11/2021,1637712000,,1042701027.9103398,,,,,,31456714.016368512,1003021550.612264,8222743.006011834,20.275695503469276,,,,,,7224.785029023545,1003021550.612264,8232688.093228454,20.275695503469276
,25/11/2021,1637798400,,1007733176.4463496,,,,,,31112953.08118918,968397005.941676,8223196.945031938,20.47845245850397,,,,,,7224.263671321208,968397005.941676,8223196.945031938,20.275695503469276
,26/11/2021,1637884800,,1009779799.8932958,,,,,,32602423.722364455,968974865.497367,8202490.465772099,20.207792199228155,,,,,,7207.312827701536,968974865.497367,8225389.951396788,20.275695503469276
,27/11/2021,1637971200,,978730523.1773952,,,,,,28397654.349804334,942425907.8879517,7906940.66394366,20.275695503469276,,,,,,7019.340461140621,943963624.632478,7925184.4385211365,20.275695503469276
,28/11/2021,1638057600,,982886435.8796974,,,,,,28622401.47698807,946644860.6696714,7619153.5117015485,20.221336363824474,,,,,,7011.462234364078,949865855.786644,7646827.379989732,20.275695503469276
,29/11/2021,1638144000,,973099125.799112,,,,,,29727450.201246817,935608687.9498185,7762967.3723511435,20.275695503469276,,,,,,6920.071371829616,935653599.322586,7762967.3723511435,20.275695503469276
,30/11/2021,1638230400,,972005726.46013,,,,,,30652877.583847146,934278074.3616431,7074754.291316331,20.223323381983814,,,,,,6886.770460403585,937028252.282091,7085403.6530068,20.275695503469276
,01/12/2021,1638316800,,977786846.9573195,,,,,,31948524.57318992,938789298.60342,7049003.559231227,20.221478293693,,,,,,6885.472721533866,940919540.442983,7063214.7473028,20.275695503469276
,02/12/2021,1638403200,,928594781.9866567,,,,,,31508343.060012214,890026403.584332,7060015.066616911,20.275695503469276,,,,,,6875.527651944323,890026403.584332,7060015.066616911,20.275695503469276
,03/12/2021,1638489600,,940606558.848527,,,,,,30998411.739106912,902571750.1334149,7036376.700309635,20.275695503469276,,,,,,6856.007992990348,903273593.715732,7036376.700309635,20.275695503469276
,04/12/2021,1638576000,,1011996058.6237167,,,,,,28692218.171852093,976293551.6924307,7010268.483738433,20.275695503469276,,,,,,6852.118445282122,978340239.473409,7031376.67652135,20.275695503469276
,05/12/2021,1638662400,,1026550407.7078009,,,,,,26833792.88534728,992780417.4434881,6936177.103269902,20.275695503469276,,,,,,6513.18299514245,994189183.516531,6951686.315439648,20.275695503469276
,06/12/2021,1638748800,,1025090058.1764842,,,,,,27277498.448931154,990862035.704524,6950503.747333535,20.275695503469276,,,,,,6513.002953309127,990862035.704524,6950503.747333535,20.275695503469276
,07/12/2021,1638835200,,1024560691.673844,,,,,,28198422.949246272,989495221.23721,6867027.211692174,20.275695503469276,,,,,,6513.044822243124,989495221.23721,6867027.211692174,20.275695503469276
,08/12/2021,1638921600,,1016841209.1249882,,,,,,27877616.689217445,982121437.8084478,6842134.351627381,20.275695503469276,,,,,,6508.367676985874,984719126.865118,6842134.351627381,20.275695503469276
,09/12/2021,1639008000,,1023284827.4156414,,,,,,28711772.286048662,987760832.4736462,6812202.380251111,20.275695503469276,,,,,,6499.287473526525,987976211.287707,6812488.504768312,20.275695503469276
,10/12/2021,1639094400,,1022391878.9234724,,,,,,25722633.429786865,990223182.7935065,6446042.424483524,20.275695503469276,,,,,,6183.801020700357,990823621.908383,6458455.576100789,20.275695503469276
,11/12/2021,1639180800,,1015974026.8944378,,,,,,24163964.17179465,985382529.6819236,6427512.765024,20.275695503469276,,,,,,6162.185832815562,987282060.366068,6458325.435677618,20.275695503469276
,12/12/2021,1639267200,,1016738440.4193411,,,,,,25006604.390877496,985285193.668169,6446622.084599025,20.275695503469276,,,,,,6158.094250813884,985651856.15866,6449530.823000197,20.275695503469276
,13/12/2021,1639353600,,1013543415.093318,,,,,,25460825.53676614,981648465.1353183,6434104.145538003,20.275695503469276,,,,,,6156.709419693611,983850322.156304,6440686.527168769,20.275695503469276
,14/12/2021,1639440000,,1031977829.9530256,,,,,,23410398.27920464,1002350188.3350824,6217223.063042997,20.275695503469276,,,,,,6112.982039785838,992425929.044636,6155666.399052473,20.275695503469276
,15/12/2021,1639526400,,1026626812.8151206,,,,,,23243884.278309144,997231332.058767,6151576.202348988,20.275695503469276,,,,,,6053.1106274519325,997231332.058767,6151576.202348988,20.275695503469276
,16/12/2021,1639612800,,1025852328.6376135,,,,,,24122385.163471263,995588690.0895628,6141233.108883982,20.275695503469276,,,,,,6018.46907568032,997177193.358583,6145436.587509839,20.275695503469276
,17/12/2021,1639699200,,1024276177.5255302,,,,,,23800514.46018309,994333444.515022,6142198.274629534,20.275695503469276,,,,,,5988.530064081697,994333444.515022,6142198.274629534,20.275695503469276
,18/12/2021,1639785600,,1021871733.346884,,,,,,23145301.268107142,992657413.3719549,6068998.431126475,20.275695503469276,,,,,,5960.843925042209,992811299.123319,6068998.431126475,20.275695503469276
,19/12/2021,1639872000,,1016259401.8790085,,,,,,23506986.9027566,986701398.4757136,6050996.224842846,20.275695503469276,,,,,,5956.640161860099,987466685.15671,6059582.653462803,20.275695503469276
,20/12/2021,1639958400,,1014952158.1352293,,,,,,23469512.85553734,985499827.1559681,5982797.848028493,20.275695503469276,,,,,,5949.7525377697575,987238353.897181,5995268.005479891,20.275695503469276
,21/12/2021,1640044800,,1018111755.9453597,,,,,,23635052.019408423,988493851.975747,5982831.674508786,20.275695503469276,,,,,,5948.319328385872,988493851.975747,5982831.674508786,20.275695503469276
,22/12/2021,1640131200,,1000721339.391512,,,,,,23946529.645833787,970814218.507896,5960570.962086809,20.275695503469276,,,,,,5944.249909602978,970814218.507896,5960570.962086809,20.275695503469276
,23/12/2021,1640217600,,1002261428.8580562,,,,,,23460213.524989393,972845609.5488362,5955585.508535109,20.275695503469276,,,,,,5940.587957122157,963213474.800828,5955585.508535109,20.275695503469276
,24/12/2021,1640304000,,995774194.9279068,,,,,,24456823.361137744,965364886.364706,5952464.926367406,20.275695503469276,,,,,,5940.3611706260635,965364886.364706,5952464.926367406,20.275695503469276
,25/12/2021,1640390400,,996183813.6575166,,,,,,24160207.056947153,966074958.587576,5948627.737297907,20.275695503469276,,,,,,5939.4230885588795,966074958.587576,5948627.737297907,20.275695503469276
,26/12/2021,1640476800,,999777654.4523107,,,,,,24352992.246335667,969481975.880567,5942666.049712592,20.275695503469276,,,,,,5939.363077635293,969481975.880567,5942666.049712592,20.275695503469276
,27/12/2021,1640563200,,1002424328.7797066,,,,,,24119426.21501775,972369658.3204424,5935223.968550935,20.275695503469276,,,,,,5937.586460163498,972988478.993082,5935223.968550935,20.275695503469276
,28/12/2021,1640649600,,1013296635.505144,,,,,,23871310.609573938,983491676.084942,5933628.534932559,20.275695503469276,,,,,,5931.909937720587,983491676.084942,5933628.534932559,20.275695503469276
,29/12/2021,1640736000,,1010717199.6910086,,,,,,22582128.622809123,982201422.2575713,5933628.534932559,20.275695503469276,,,,,,5931.909937720587,982427380.555099,5933628.534932559,20.275695503469276
,30/12/2021,1640822400,,1007693150.7752696,,,,,,21666609.92467898,980035674.8027592,5990845.772135924,20.275695503469276,,,,,,5928.537204772844,981085436.219514,5931530.46746131,20.275695503469276
,31/12/2021,1640908800,,1006893677.109,,,,,,22019406.981706534,978943164.6157532,5931085.235844751,20.275695503469276,,,,,,5928.1673558925295,979963306.417734,5931085.235844751,20.275695503469276
,01/01/2022,1640995200,,992732988.4605788,,,,,,9784963.002341507,976959486.057768,5988519.124773762,20.275695503469276,,,,,,2630.4936804311787,976959486.057768,5929226.8562116455,20.275695503469276
,02/01/2022,1641081600,,998619640.7426221,,,,,,9887183.20657677,982805156.991125,5927280.269224924,20.275695503469276,,,,,,2630.1435968952724,982805156.991125,5927280.269224924,20.275695503469276
,03/01/2022,1641168000,,994763712.4064245,,,,,,10058525.011553064,978779077.880197,5926089.238978931,20.275695503469276,,,,,,2629.837875624695,978779077.880197,5926089.238978931,20.275695503469276
,04/01/2022,1641254400,,997425562.5343227,,,,,,9899577.610350307,981605611.8636813,5920352.784595599,20.275695503469276,,,,,,2629.837875624695,982044585.793531,5926089.238978931,20.275695503469276
,05/01/2022,1641340800,,994773782.4897759,,,,,,9998578.004133597,978932472.249003,5842711.960943783,20.275695503469276,,,,,,2615.128579085829,978932472.249003,5842711.960943783,20.275695503469276
,06/01/2022,1641427200,,1007413496.1718146,,,,,,9100004.001492102,992471715.969318,5841755.925308868,20.275695503469276,,,,,,2567.8299029282,992471715.969318,5841755.925308868,20.275695503469276
